ID,Название,Авторы,Издатель,Год выпуска,Платформа,Жанр,Дата выхода,Графика,Музыка,Язык интерфейса,Описание,Имя файла 1,Описание файла 1,Имя файла 2,Описание файла 2,Имя файла 3,Описание файла 3,Имя файла 4,Описание файла 4,Имя файла 5,Описание файла 5,Скриншот 1,Скриншот 2,Скриншот 3,Скриншот 4,Скриншот 5,Скриншот 6,Скриншот 7,Скриншот 8,Скриншот 9,Скриншот 10,Скриншот 11,Скриншот 12,Ссылка на страницу,Дата добавления,Видео,Исходники,ГитХаб
20741,ТАНКЕР,Березкин Е.,LAIR soft,1991,БК0010,Аркада,1991.03.20,,,Русский,"Представьте себе, что на одной нефтебазе по вине руководящих работников (в данном случае по вине начальника нефтебазы) с помощью не очень-то честных людей тонны нефти утекают в неведомом направлении. Эти не очень-то честные люди (нефтяные воришки) выкачивают нефть из нефтепровода, по которому она",tankerffa8.zip,,tanker817b.zip,,doc_tanker_dzhungli7b30.zip,,,,,,1305792419_1.jpg,1305792447_1.jpg,,,,,,,,,,,https://r-games.net/20741-tanker.html,,,,
21107,ТЕННИС,Дженгуров Г.В.,АКТ,1991,БК0010,Спортивная,1991,,,,Игра в теннис Игра в теннис Дженгуров Г.В. АКТ 1991,tennis_akt4fd0.zip,,,,,,,,,,1321344118_2.jpg,,,,,,,,,,,,https://r-games.net/21107-tennis.html,,,,
32574,ТЕРМИНАТОР 2 (РЕКЛАМА) 1,"Лимонов А., Малышев А., Малышев Анатолий",SMASH Corp.,1991,БК0010,Реклама,1991,Малышев Анатолий,,Английский,"Реклама игры ТЕРМИНАТОР от SMASH Corp. Представляет из себя один экран заставки, играет незамысловатая музыка по окончании которой ТЕРМИНАТОР, с характерным ему железным голосом, произносит SMASH. Реклама игры ТЕРМИНАТОР от SMASH Corp. Представляет из себя один экран заставки, играет незамысловатая",smash.rek2d12e.zip,,,,,,,,,,1405491397_r-games.net_1.png,,,,,,,,,,,,https://r-games.net/32574-terminator-2-reklama.html,,,,
32580,ТЕРМИНАТОР 2 (РЕКЛАМА) 3,"Лимонов А., Малышев А., Малышев Анатолий",SMASH Corp.,1991,БК0010,Реклама,1991,Малышев Анатолий,,Русский / Английский,"Ещё одна реклама игры ТЕРМИНАТОР 2 от SMASH Corp., графика на высоте",T2_adv43aa.zip,,,,,,,,,,1405661845_r-games.net_1.png,1405661768_r-games.net_2.png,1405661833_r-games.net_3.png,1405661769_r-games.net_4.png,1405661865_r-games.net_6.png,,,,,,,,https://r-games.net/32580-terminator-2-reklama.html,,,,
32571,ТЕТРИС,Легченко С.А.,,1991,БК0010,Логическая,1991,,,Русский,"Различные фигуры падают в ""стакан"". Ваша цель - укладывать их так, чтобы стакан не переполнился: строки без пустот исчезают. Чем быстрее упадет фигура, тем больше очков Вы за нее получите.",tetrisbcfe.zip,,,,,,,,,,1405408708_r-games.net_1.png,1405408720_r-games.net_2.png,1405408766_r-games.net_3.png,,,,,,,,,,https://r-games.net/32571-tetris.html,,,,
486,ТИР,Кузьминов Николай,,1991,БК0010,Аркада,1991,,,Русский,"Запустив эту игру наберитесь терпения, пока надпись ТИР не доберется до середины экрана. Задача игры такова - поразить перемещающуюся мишень за отведенное время. ТИР v.2/2 Запустив эту игру наберитесь терпения, пока надпись ТИР не доберется до середины экрана. Задача игры такова - поразить",tirbk7bd9.zip,,,,,,,,,,1342094473_1.jpg,1297075665_1.jpg,,,,,,,,,,,https://r-games.net/486-tir-v22.html,,,,
489,ФАРАОН,Кузнецов С.А.,KScorp.,1991,БК0010,Аркада,"1991, 1992",,,Русский,"Ваша задача - добраться до сундука с сокровищами Фараона. Вам будут мешать скелеты, птицы, шары и прочая нечисть. Постарайтесь не упасть в яму с водой, ведь у Вас всего одна жизнь. Ваша задача - добраться до сундука с сокровищами Фараона. Вам будут мешать скелеты, птицы, шары и прочая нечисть.",faraon_kuznecov6de5.zip,,,,,,,,,,1327298362_1.jpg,1297076151_3.jpg,1297076161_1.jpg,1297076122_2.jpg,1297076197_4.jpg,,,,,,,,https://r-games.net/489-faraon.html,,,,
20746,ШАР,Кузьминов Николай,,1991,БК0010,Аркада,1991,,,,Ваша задача предельно проста: необходимо расчистить площадку для посадки и сесть на землю. ШАР v.1/5 Ваша задача предельно проста: необходимо расчистить площадку для посадки и сесть на землю. Кузьминов Николай 1991,sharbk12c7e.zip,,,,,,,,,,1305794926_1.jpg,1305794901_1.jpg,,,,,,,,,,,https://r-games.net/20746-shar-v15.html,,,,
493,ALIENS (БЕЙСИК),"Юров Владислав, Бабешко Михаил",ANDROID,1990,БК0010-01 БЕЙСИК,Логическая,1990,Бабешко Михаил,,,"Ваша задача помочь 8 колонистам, высадившимся на планете, отгородиться от тварей, обитающих на ней.",aliensd4ef.zip,,,,,,,,,,1342093797_1.jpg,1297144628_2.jpg,1297144642_1.jpg,,,,,,,,,,https://r-games.net/493-aliens-beysik.html,,,,
314,ARKANOID,Сицкий С.,,1990,БК0010,Аркада,1990,,,,Цель игры - разбить все блоки и при этом не упустить шар.,arkanoidbkeab9.zip,,,,,,,,,,1296716995_1.jpg,1296717031_2.jpg,1296717046_3.jpg,,,,,,,,,,https://r-games.net/314-arkanoid.html,,,,
320,BALLY,Бортник Борис,BIL corp.,1990,БК0010,Аркада,1990,,,,"Начало космо-приключенческой серии от Bil corp, в оригинале было название Diday. Продолжение - Second.",bally8a32.zip,,,,,,,,,,1296724051_1.jpg,1296724026_2.jpg,1296723993_3.jpg,1296724066_4.jpg,1296724043_5.jpg,,,,,,,,https://r-games.net/320-bally.html,,,,
876,BIOWAR,"Филиппов Алексей, Ноянов Юрий",APH corp,1990,БК0010,,1990,,,,"На Марсе продолжается химическая биовойна двух конкурирующих компаний, уничтожающих друг у друга плантации кактусов. Ваша задача - победить в конкурентной борьбе. Игра для 2-х человек.",biowara4a9.zip,,,,,,,,,,1487581873_1.png,1487581853_2.png,1487581869_3.png,1487581818_4.png,,,,,,,,,https://r-games.net/876-biowar.html,,,,
323,BOBI (БЕЙСИК),"Юров Владислав, Бабешко Михаил",ANDROID,1990,БК0010-01 БЕЙСИК,Аркада,1990,Бабешко Михаил,,,"Ваша задача помочь bobi собрать клады в залах подземелья, со злыми невидимыми духами, которые стремятся его уничтожить.",bobicfff.zip,,,,,,,,,,1340218438_1.jpg,1296724390_1.jpg,1296724418_2.jpg,,,,,,,,,,https://r-games.net/323-bobi-beysik.html,,,,
324,BOBI 2 (БЕЙСИК),"Юров Владислав, Бабешко Михаил",ANDROID,1990,БК0010-01 БЕЙСИК,Аркада,1990,,,,Ваша задача - собрать все ключи и выйти из башни,bobi2ec81.zip,,,,,,,,,,1340218774_1.jpg,1296724576_1.jpg,,,,,,,,,,,https://r-games.net/324-bobi-2-beysik.html,,,,
216,BOMB,Ноянов Ю.,SHA MEDUSA corp.,1990,БК0010,Леталка-Стрелялка,1990,,,,"Вы пилот, управляющий современным бомбардировщиком, оснащенным 300кг авиабомбами и ракетами ""воздух-воздух"". Ваша задача: пролетая над остатками города, Вы должны расчистить себе место для посадки. Будьте внимательны и осторожны, возможны помехи со стороны врага. Ещё помните, что боезапас ограничен.",bomb35fc.zip,,,,,,,,,,1395389502_r-games.net_1.png,1395389547_r-games.net_2.png,1395389498_r-games.net_3.png,,,,,,,,,,https://r-games.net/216-bomb.html,,,,
329,BREAK HOUSE 2,Катасонов Виталий,,1990,БК0010,Аркада,1990,,,,"Вы бригадир строительной бригады и должны следить за порядком. Ваша задача - убрать со стройки все бутылки водки, которые попрятали Ваши подопечные.",breakhouse2b241.zip,,,,,,,,,,1296725512_1.jpg,1296725515_3.jpg,,,,,,,,,,,https://r-games.net/329-break-house-2.html,,,,
